"obj" "V2" "V3" "id"
"131" 14 0.300957225549031 0.711300167549661 1
"132" 14 0.322472919189871 0.743690763166367 1
"133" 14 0.309429792598337 0.718390486170898 1
"134" 14 0.313071690577672 0.719816441219198 1
"135" 14 0.300084955468444 0.69884052740884 1
"136" 14 0.306700780923451 0.734803561298456 1
"137" 14 0.310518832153882 0.724346093940995 1
"138" 14 0.316771519256843 0.732914534489532 1
"139" 14 0.315936333433166 0.716166109044201 1
"140" 14 0.32140127419502 0.721121542271343 1
"141" 15 0.302732160578309 0.708293335339462 1
"142" 15 0.303265954827907 0.696023980305519 1
"143" 15 0.300435256326211 0.69864536996134 1
"144" 15 0.303691030984598 0.713626560749963 1
"145" 15 0.295021067084826 0.694323064686455 1
"146" 15 0.308568809264786 0.702453171098457 1
"147" 15 0.29177305679841 0.701157257505558 1
"148" 15 0.311419782722153 0.696799570804687 1
"149" 15 0.297972310839886 0.67899945079542 1
"150" 15 0.295564181704299 0.689241661109171 1
"151" 16 0.269556615840151 0.710474032421787 1
"152" 16 0.257273815691027 0.661629915665434 1
"153" 16 0.257541912258024 0.675218337499268 1
"154" 16 0.255728730066873 0.69355097240735 1
"155" 16 0.257478335589479 0.668800823583364 1
"156" 16 0.248043177844753 0.674702998655356 1
"157" 16 0.27254432784698 0.702663871569301 1
"158" 16 0.27685396722466 0.713839802075599 1
"159" 16 0.267098851480355 0.702256625893867 1
"160" 16 0.270583964753451 0.687225150366573 1
"161" 17 0.227375500090907 0.614152010696775 1
"162" 17 0.222748049818606 0.623283351086032 1
"163" 17 0.228831651473564 0.612497326077175 1
"164" 17 0.229705698149657 0.598354102726169 1
"165" 17 0.224235040282775 0.629319503506049 1
"166" 17 0.219625952505142 0.591613066993557 1
"167" 17 0.230942566824937 0.614792428311832 1
"168" 17 0.221514870107089 0.607878619100201 1
"169" 17 0.228211744484744 0.59524672142005 1
"170" 17 0.23682840755617 0.621645981169437 1
"171" 18 0.282797406397701 0.723202956379022 1
"172" 18 0.294450199483018 0.715371907488487 1
"173" 18 0.279351803959585 0.70948273986399 1
"174" 18 0.286561493424282 0.717870690152284 1
"175" 18 0.28161307025022 0.701517645930358 1
"176" 18 0.288697598368031 0.722142073099182 1
"177" 18 0.284045142840105 0.708429773663443 1
"178" 18 0.266841987639762 0.714939534931474 1
"179" 18 0.284897252681529 0.705001290633713 1
"180" 18 0.270702769462949 0.69321193599491 1
"181" 19 0.27521949905476 0.740177701001111 1
"182" 19 0.245880990081458 0.728880412707887 1
"183" 19 0.268305574544966 0.716886515974679 1
"184" 19 0.248197199263011 0.707676559536737 1
"185" 19 0.258515222164526 0.688717986867274 1
"186" 19 0.264502978896016 0.719156480201316 1
"187" 19 0.271294997036413 0.744530016248068 1
"188" 19 0.249645450774942 0.711688092932484 1
"189" 19 0.264766854965604 0.716613530205736 1
"190" 19 0.272092490882607 0.722011116901033 1
"191" 20 0.272375540655873 0.744540634766007 1
"192" 20 0.277500615689805 0.735979795662881 1
"193" 20 0.272424415621466 0.708028098033316 1
"194" 20 0.27562559984826 0.716738426052623 1
"195" 20 0.283664790556008 0.721242196991962 1
"196" 20 0.277150240476988 0.702044322177102 1
"197" 20 0.268651193872421 0.727270202529479 1
"198" 20 0.269262668266183 0.740178702556051 1
"199" 20 0.285114388380903 0.749763030201266 1
"200" 20 0.281081306308514 0.720682767350565 1
"201" 21 0.279383524510315 0.730813583072196 1
"202" 21 0.277273565831503 0.716598913839934 1
"203" 21 0.284962039898554 0.729953773086885 1
"204" 21 0.268493896724651 0.716835989548464 1
"205" 21 0.272133657802388 0.717940574334516 1
"206" 21 0.285305366247562 0.727681286807316 1
"207" 21 0.281183448786278 0.714863368391522 1
"208" 21 0.283999294877094 0.727657004061152 1
"209" 21 0.278553099121445 0.716718155504948 1
"210" 21 0.271501830402307 0.738875992001178 1
"211" 22 0.256759047220382 0.680091909336326 1
"212" 22 0.255716544987591 0.723661587149732 1
"213" 22 0.257357544215157 0.714039682160851 1
"214" 22 0.264824965835449 0.747942508459419 1
"215" 22 0.264258100260179 0.704981966536034 1
"216" 22 0.258279934106054 0.712524541807128 1
"217" 22 0.260118665188083 0.714478757362084 1
"218" 22 0.255630410074471 0.726274002871814 1
"219" 22 0.257443764832501 0.717739881638025 1
"220" 22 0.254745936013572 0.706391664066316 1
"221" 23 0.300434819125584 0.734113117847099 1
"222" 23 0.295731443736067 0.704493026447903 1
"223" 23 0.291020941324715 0.734744593923913 1
"224" 23 0.296642647380091 0.743639284511227 1
"225" 23 0.304067217780945 0.743864509105834 1
"226" 23 0.289204373645388 0.741499570579567 1
"227" 23 0.300654023730657 0.715923726335974 1
"228" 23 0.291913711267371 0.70453296623459 1
"229" 23 0.29642378482176 0.756233284377636 1
"230" 23 0.285096811010851 0.702213901636417 1
"231" 24 0.281424948819125 0.686298364994635 1
"232" 24 0.271582180884251 0.673811456956699 1
"233" 24 0.281498673310788 0.701448185297801 1
"234" 24 0.266004355795572 0.687125754681993 1
"235" 24 0.265908510920885 0.695845894349348 1
"236" 24 0.274128388585512 0.678809925836554 1
"237" 24 0.275198644197384 0.671528412380302 1
"238" 24 0.266656336621015 0.687960889878389 1
"239" 24 0.263222149920318 0.685105827349128 1
"240" 24 0.269037908740131 0.693544935802703 1
"241" 25 0.256503797512642 0.603026954655516 1
"242" 25 0.264226161290794 0.618197521315562 1
"243" 25 0.269641211971752 0.626271676050439 1
"244" 25 0.272061569759818 0.614676342597971 1
"245" 25 0.259040995269243 0.598418104231208 1
"246" 25 0.256429509543378 0.596760073629276 1
"247" 25 0.273606233774575 0.610106905917471 1
"248" 25 0.278515804011086 0.602877782970309 1
"249" 25 0.274951797823461 0.611977583290299 1
"250" 25 0.259302596347567 0.619832027410788 1
"251" 26 0.281560056533405 0.637885994687222 1
"252" 26 0.287927773279352 0.645716043358054 1
"253" 26 0.281410213274708 0.642274633298075 1
"254" 26 0.279689746997312 0.624072544901453 1
"255" 26 0.27721946833438 0.59065975400355 1
"256" 26 0.290511994080159 0.629793541961139 1
"257" 26 0.283732022828195 0.603070750038711 1
"258" 26 0.286191901605504 0.639499238449542 1
"259" 26 0.283833605092139 0.600484830987055 1
"260" 26 0.284594821059153 0.620392422249963 1
"261" 27 0.251439486079006 0.638650636972956 1
"262" 27 0.255295351292682 0.625735667685885 1
"263" 27 0.257350328977598 0.636559689201523 1
"264" 27 0.263833537053752 0.634950384726697 1
"265" 27 0.261650915699996 0.631096422341865 1
"266" 27 0.254714886354527 0.625750370749677 1
"267" 27 0.246071459169133 0.607035862145254 1
"268" 27 0.248291099047579 0.620581175860364 1
"269" 27 0.257803502252426 0.61881485228309 1
"270" 27 0.25160905658842 0.635410833808036 1
"271" 28 0.30036786276199 0.781442504403444 1
"272" 28 0.313907228511343 0.809939614916563 1
"273" 28 0.308188284234308 0.788549724324944 1
"274" 28 0.298354430539141 0.770427300760194 1
"275" 28 0.300254983623322 0.782535216730281 1
"276" 28 0.307080086812276 0.791191378608636 1
"277" 28 0.299113036673358 0.779352826755051 1
"278" 28 0.302029233411621 0.762089991946581 1
"279" 28 0.304284293721823 0.758391044113333 1
"280" 28 0.316390147310182 0.791154699073958 1
"281" 29 0.240376863938609 0.621943535468252 1
"282" 29 0.242075447148279 0.652099524302583 1
"283" 29 0.247340062948828 0.61924010043846 1
"284" 29 0.254990408087421 0.662433267309374 1
"285" 29 0.248860406418813 0.643675962017026 1
"286" 29 0.238438844144861 0.633622537549828 1
"287" 29 0.240744484135753 0.627338474211662 1
"288" 29 0.254738503778201 0.64406415023053 1
"289" 29 0.252536366725366 0.643678253409404 1
"290" 29 0.226388766310888 0.627596760540723 1
"291" 30 0.283412604895206 0.661218972254766 1
"292" 30 0.282836438691509 0.658085544183827 1
"293" 30 0.291221148075193 0.663150685655263 1
"294" 30 0.272714978861892 0.655391960326 1
"295" 30 0.265840534516379 0.612858860008009 1
"296" 30 0.277614965743421 0.653526935374515 1
"297" 30 0.286135874449625 0.646418110559517 1
"298" 30 0.283149268698441 0.656354826282949 1
"299" 30 0.262442442477378 0.622901590019396 1
"300" 30 0.275009436285989 0.65385264938421 1
"301" 31 0.271184243544657 0.693660051234941 1
"302" 31 0.270441180022551 0.696056381675646 1
"303" 31 0.288212450268215 0.713220909238627 1
"304" 31 0.279157537566538 0.71576805019709 1
"305" 31 0.288477957593814 0.717148118333065 1
"306" 31 0.272597246283257 0.703012887049101 1
"307" 31 0.286140348976096 0.709501366121025 1
"308" 31 0.286049336455889 0.690280173090886 1
"309" 31 0.29463578120041 0.692055638069371 1
"310" 31 0.275384155030895 0.697298584840256 1
"311" 32 0.304764445942998 0.723875455223809 1
"312" 32 0.317409064960898 0.727545589985776 1
"313" 32 0.3057547820694 0.711236038511916 1
"314" 32 0.316969799686112 0.72944243812351 1
"315" 32 0.295479146537682 0.721499654605163 1
"316" 32 0.324508359783005 0.714245115751689 1
"317" 32 0.312796307055511 0.723311222875602 1
"318" 32 0.315152943409571 0.743494589183529 1
"319" 32 0.30817752589166 0.739052734904138 1
"320" 32 0.306366153931988 0.736012875923333 1
"321" 33 0.283689741202704 0.743793243478513 1
"322" 33 0.290477132523327 0.742202250006508 1
"323" 33 0.296510862154094 0.75625109503192 1
"324" 33 0.293660267839388 0.763637064420429 1
"325" 33 0.292570658350066 0.731714522610439 1
"326" 33 0.288243284770203 0.738314302123478 1
"327" 33 0.294948268566206 0.734355888186256 1
"328" 33 0.288270799849038 0.730636082672387 1
"329" 33 0.301075694892116 0.778375310244589 1
"330" 33 0.290579192500425 0.748290874024044 1
"331" 34 0.320965731367968 0.66524395060288 1
"332" 34 0.30750778642014 0.682287550803251 1
"333" 34 0.317933451844575 0.652921676242648 1
"334" 34 0.323307941755126 0.687733872959705 1
"335" 34 0.31534513329185 0.690459453689497 1
"336" 34 0.319177368593449 0.682911404555231 1
"337" 34 0.32278515066656 0.689750609388072 1
"338" 34 0.30796731714712 0.686345651423252 1
"339" 34 0.32322236447252 0.67258021678916 1
"340" 34 0.309963867556368 0.677921745712321 1
"341" 35 0.531124855576162 0.768004533662958 2
"342" 35 0.523386974936253 0.785429539334959 2
"343" 35 0.522403186634003 0.793790879061324 2
"344" 35 0.526821443630595 0.787926203890985 2
"345" 35 0.527870305292711 0.778495998581692 2
"346" 35 0.538009083056402 0.805987053735227 2
"347" 35 0.513955890442049 0.767063105489667 2
"348" 35 0.531147651257272 0.779902739248526 2
"349" 35 0.528703849083703 0.795791745273317 2
"350" 35 0.519705133882133 0.773672036025474 2
"351" 36 0.474673949327521 0.814053343958697 2
"352" 36 0.466090304680461 0.799630980949583 2
"353" 36 0.481922877449424 0.815401184355658 2
"354" 36 0.469970228711253 0.822473718242945 2
"355" 36 0.476724045642101 0.815347285153231 2
"356" 36 0.466860691048093 0.81432627477572 2
"357" 36 0.482885005848432 0.842514801874442 2
"358" 36 0.483832848013742 0.827745081940603 2
"359" 36 0.469787341786665 0.829446542692917 2
"360" 36 0.467321685210591 0.814240179894422 2
"361" 37 0.507626072864331 0.805626089845705 2
"362" 37 0.520254422869985 0.820221271660834 2
"363" 37 0.50322781104085 0.802615068971723 2
"364" 37 0.519891309798224 0.817140195899377 2
"365" 37 0.515158280666117 0.819422400756686 2
"366" 37 0.513251188583521 0.814297446919136 2
"367" 37 0.517063917392838 0.799587558807396 2
"368" 37 0.527685867347776 0.843444845556655 2
"369" 37 0.518427209150494 0.824012011131497 2
"370" 37 0.51744264173045 0.823696037803011 2
"371" 38 0.480319625361303 0.889255269513132 2
"372" 38 0.473549377130021 0.866130107910475 2
"373" 38 0.482712612903301 0.870057964067224 2
"374" 38 0.49159936288386 0.884381020677877 2
"375" 38 0.485949862790237 0.883763898611576 2
"376" 38 0.47702023223469 0.849739478370778 2
"377" 38 0.477078569245653 0.886470093513593 2
"378" 38 0.481315885139867 0.886374155373246 2
"379" 38 0.481668975066371 0.872844348417952 2
"380" 38 0.471547334182681 0.855590887577971 2
"381" 39 0.490217228126116 0.792369174706185 2
"382" 39 0.483259446472716 0.79708665716731 2
"383" 39 0.492053565044542 0.771373928476569 2
"384" 39 0.490323176912668 0.768035210838589 2
"385" 39 0.495024290611027 0.793869684526821 2
"386" 39 0.490644260356144 0.784017553392023 2
"387" 39 0.499411530492338 0.79744185499002 2
"388" 39 0.488778352242317 0.813618138430955 2
"389" 39 0.478648315652285 0.777962499521634 2
"390" 39 0.490252862396283 0.796337647506383 2
"391" 40 0.521621341506042 0.831863376975249 2
"392" 40 0.52663012320787 0.852181774232737 2
"393" 40 0.537770075829168 0.875905083995214 2
"394" 40 0.530260227293959 0.847260429807188 2
"395" 40 0.52529280288106 0.866361934570135 2
"396" 40 0.525924571343765 0.855214804730801 2
"397" 40 0.527560145057642 0.870792013321649 2
"398" 40 0.527491927875878 0.846869413050088 2
"399" 40 0.523870321791422 0.842640667796897 2
"400" 40 0.520474561753361 0.822563807458244 2
"401" 41 0.498242123309906 0.773291645046195 2
"402" 41 0.487228237050625 0.773094759282832 2
"403" 41 0.498171836415288 0.773023326089828 2
"404" 41 0.498738011061591 0.770271899080012 2
"405" 41 0.492729804701656 0.794422142287741 2
"406" 41 0.500155467400528 0.800500624303833 2
"407" 41 0.487108763410211 0.791367945493412 2
"408" 41 0.495832809311522 0.803406933109431 2
"409" 41 0.487981308298283 0.794100735211466 2
"410" 41 0.506497680149063 0.794665129885999 2
"411" 42 0.471222421358299 0.772526479911239 2
"412" 42 0.465903046844464 0.800825265248142 2
"413" 42 0.466780400263752 0.781307411799575 2
"414" 42 0.460627962397665 0.76058101378749 2
"415" 42 0.47040274040684 0.791404584413527 2
"416" 42 0.464981353441579 0.789079070037342 2
"417" 42 0.449936814997406 0.772548260788757 2
"418" 42 0.471919961649309 0.786489650291672 2
"419" 42 0.463987056235283 0.77583442330541 2
"420" 42 0.454660436541377 0.781429108453643 2
"421" 43 0.489393471636567 0.847831186652757 2
"422" 43 0.478199541222364 0.847006197577434 2
"423" 43 0.484958614527882 0.844372476332773 2
"424" 43 0.502039125408057 0.865121754594554 2
"425" 43 0.483414478591507 0.85695728759884 2
"426" 43 0.497578497597073 0.859686054767786 2
"427" 43 0.492480943602321 0.853547730602317 2
"428" 43 0.488424499643046 0.849847857952451 2
"429" 43 0.484689945633588 0.851888931577664 2
"430" 43 0.480746687592862 0.873102695397178 2
"431" 44 0.518534339360485 0.823724152632899 2
"432" 44 0.51804131214516 0.819202879054099 2
"433" 44 0.523641206471892 0.8452511015535 2
"434" 44 0.506234775674813 0.817392564854478 2
"435" 44 0.5174807507407 0.833745943952851 2
"436" 44 0.516075124376942 0.824570130708777 2
"437" 44 0.525158201702504 0.843559739687007 2
"438" 44 0.515696629676014 0.823976776411137 2
"439" 44 0.521908797792595 0.841826060818924 2
"440" 44 0.512437709711616 0.836327642550762 2
"441" 45 0.453668522915292 0.867614576396506 2
"442" 45 0.44503678791323 0.836789941406161 2
"443" 45 0.451677820807035 0.831273282770857 2
"444" 45 0.44615077784497 0.819544963117372 2
"445" 45 0.453200905771763 0.821013244938014 2
"446" 45 0.46800953377275 0.844264576516653 2
"447" 45 0.440016554031693 0.802090626611132 2
"448" 45 0.455403206373723 0.831370351036749 2
"449" 45 0.466433467287003 0.85270925648271 2
"450" 45 0.446445815072116 0.823685803814313 2
"451" 46 0.516631646210643 0.787694666118334 2
"452" 46 0.503511438333487 0.750936814426658 2
"453" 46 0.508831834572866 0.77473364755326 2
"454" 46 0.51805726204457 0.782365227419068 2
"455" 46 0.514770383113147 0.779786921970834 2
"456" 46 0.513135296909892 0.784327964085822 2
"457" 46 0.521871855244897 0.779020565743011 2
"458" 46 0.513756949059819 0.774031244382427 2
"459" 46 0.512776342212499 0.791021682514952 2
"460" 46 0.511141662586461 0.801839663983863 2
"461" 47 0.579581885531779 0.875027637553907 2
"462" 47 0.567584677315492 0.85831030220612 2
"463" 47 0.593413274357915 0.885069100789299 2
"464" 47 0.588121584957083 0.876028369184502 2
"465" 47 0.567934390465723 0.896558452079871 2
"466" 47 0.580591914796784 0.885147237830635 2
"467" 47 0.570655243756482 0.88393136530925 2
"468" 47 0.577033191708401 0.873082199546545 2
"469" 47 0.582706465874212 0.897166464201229 2
"470" 47 0.58285821846229 0.869664792575817 2
"471" 48 0.475880191988065 0.835395790755215 2
"472" 48 0.481734562646423 0.817772661806069 2
"473" 48 0.46575149307464 0.811929647022437 2
"474" 48 0.47158906621139 0.83267460764858 2
"475" 48 0.471890395117712 0.837206649198769 2
"476" 48 0.47091827547922 0.835846657243271 2
"477" 48 0.472806926497756 0.794934712263266 2
"478" 48 0.476466985907648 0.854624162391552 2
"479" 48 0.474746565626638 0.822206816990001 2
"480" 48 0.466292501668681 0.812451183181269 2
"481" 49 0.43989830987104 0.823209696013485 2
"482" 49 0.445077422036941 0.82880222115257 2
"483" 49 0.435379975838809 0.835635489925891 2
"484" 49 0.454943799005771 0.822690822148677 2
"485" 49 0.460261897849556 0.831850467964581 2
"486" 49 0.446091713561735 0.821394071305644 2
"487" 49 0.455380076458336 0.828747289445261 2
"488" 49 0.435355021169228 0.808152073720427 2
"489" 49 0.437753555147562 0.828371764843804 2
"490" 49 0.43454216611162 0.801813828668304 2
"491" 50 0.506004016258572 0.767385494475085 2
"492" 50 0.501483983642887 0.761548166554344 2
"493" 50 0.494301141297181 0.764798830629689 2
"494" 50 0.501349774399764 0.734163723683795 2
"495" 50 0.488745867527438 0.753920951816959 2
"496" 50 0.497295131129227 0.763963058091504 2
"497" 50 0.500937592774108 0.753996264548452 2
"498" 50 0.483101371160751 0.742864188266295 2
"499" 50 0.491103856661189 0.759395624295916 2
"500" 50 0.492366438536415 0.769497862530104 2
"501" 51 0.495659443311018 0.821786048725745 2
"502" 51 0.486205093765454 0.811184235958629 2
"503" 51 0.48931685976157 0.810591455182443 2
"504" 51 0.493804439824079 0.824590358406987 2
"505" 51 0.499396406842166 0.835765352105998 2
"506" 51 0.479875642019567 0.802411688943431 2
"507" 51 0.496790818718476 0.823204769958972 2
"508" 51 0.489884642501527 0.814103642182 2
"509" 51 0.476485388122855 0.812198107555677 2
"510" 51 0.487099795071128 0.811761818096117 2
"511" 52 0.506123595197667 0.8637757984295 2
"512" 52 0.484299742356193 0.805878324030694 2
"513" 52 0.497020290187737 0.825383472269838 2
"514" 52 0.501768661224321 0.80701273993393 2
"515" 52 0.504519278761536 0.842483528283461 2
"516" 52 0.50610294754812 0.833449267814735 2
"517" 52 0.500170369604936 0.831857116580478 2
"518" 52 0.496082365364912 0.838714713194731 2
"519" 52 0.51128282420967 0.837243460534653 2
"520" 52 0.503498487591732 0.843022358736045 2
"521" 53 0.479041205965992 0.783276832576218 2
"522" 53 0.485119426492386 0.808980477426286 2
"523" 53 0.476427468747115 0.796919630360133 2
"524" 53 0.479116588499871 0.781079524890698 2
"525" 53 0.483632553753106 0.784094830811876 2
"526" 53 0.477269832216136 0.787838063875019 2
"527" 53 0.477633678853405 0.790486189778123 2
"528" 53 0.476371826734547 0.804876250461166 2
"529" 53 0.486925663428438 0.790672351908336 2
"530" 53 0.490453361599094 0.803223737609648 2
"531" 54 0.523182270549823 0.861843628787815 2
"532" 54 0.49893573333327 0.83804819916686 2
"533" 54 0.515669506872678 0.853258941275891 2
"534" 54 0.501283309037605 0.858884172569977 2
"535" 54 0.505776820387759 0.829991932441576 2
"536" 54 0.509321190327131 0.852362087877391 2
"537" 54 0.511009722711195 0.847257005537121 2
"538" 54 0.516199274915309 0.839999742380965 2
"539" 54 0.509444815989551 0.841255683728707 2
"540" 54 0.51994955620866 0.835478482379537 2
"541" 55 0.525658901102382 0.845943556117849 2
"542" 55 0.529442472838208 0.854569230148941 2
"543" 55 0.530669600855906 0.858878465283335 2
"544" 55 0.533110159068437 0.851574171927419 2
"545" 55 0.539599445285305 0.84881702603566 2
"546" 55 0.524500277549772 0.865942383199093 2
"547" 55 0.535169108974087 0.870806994588705 2
"548" 55 0.525149408040154 0.852313992598976 2
"549" 55 0.520686844980005 0.836907810204872 2
"550" 55 0.525689568838372 0.849337390529542 2
"551" 56 0.550075423557787 0.772304847144826 2
"552" 56 0.527690634375769 0.780071774618426 2
"553" 56 0.532490657357459 0.792733157917584 2
"554" 56 0.54392548926533 0.767566316552097 2
"555" 56 0.536260716952099 0.783574698917136 2
"556" 56 0.532159513854705 0.792408943136669 2
"557" 56 0.541196363124995 0.79543106896561 2
"558" 56 0.544170616861091 0.798458437050821 2
"559" 56 0.545323318206471 0.766396747372697 2
"560" 56 0.540194747759213 0.797026859464838 2
"561" 57 0.494487698737146 0.833445677265786 2
"562" 57 0.498303778437108 0.839058280304636 2
"563" 57 0.51154100199272 0.862653787566111 2
"564" 57 0.49646579605831 0.83437639584383 2
"565" 57 0.497888756374748 0.838708538767067 2
"566" 57 0.484045613614141 0.821770597961094 2
"567" 57 0.490076184381884 0.851179704598897 2
"568" 57 0.490839131627507 0.861097731587065 2
"569" 57 0.496676804431448 0.837796939886833 2
"570" 57 0.494150276075858 0.85065822321549 2
"571" 58 0.506206712508151 0.782740660814552 2
"572" 58 0.509268963484594 0.802373691020959 2
"573" 58 0.502640445171013 0.773251649931204 2
"574" 58 0.478072322921704 0.782689399915656 2
"575" 58 0.500606892564324 0.784361791500012 2
"576" 58 0.5001668980294 0.74868483367213 2
"577" 58 0.500613554087932 0.772349457814039 2
"578" 58 0.489150370943402 0.777438290397411 2
"579" 58 0.499527772730156 0.77248273785699 2
"580" 58 0.503875403271386 0.795953637040669 2
"581" 59 0.480650423886646 0.733042842011233 2
"582" 59 0.475179311207695 0.738441185636425 2
