"obj" "V2" "V3"
"69" 7 0.278296524756072 0.734443925070088
"70" 7 0.286548765238412 0.74455121952935
"71" 8 0.305620655656662 0.701990287974766
"72" 8 0.308481080846465 0.700278923469732
"73" 8 0.315842450797953 0.719774813395999
"74" 8 0.298843594582855 0.708762940954476
"75" 8 0.294538644200881 0.720155634998354
"76" 8 0.295824918529532 0.716863540014197
"77" 8 0.29654966926581 0.734988887968849
"78" 8 0.288738679675236 0.734602055983831
"79" 8 0.281518382530298 0.703494532179137
"80" 8 0.299988642374193 0.70616437238413
"81" 9 0.32366544912235 0.745448449039456
"82" 9 0.337294441828353 0.757251103986581
"83" 9 0.335038380229934 0.735932275017521
"84" 9 0.324424578334102 0.734959286751969
"85" 9 0.333662260621537 0.765315007039493
"86" 9 0.32544035190074 0.745977779359601
"87" 9 0.33026170326765 0.740796760717475
"88" 9 0.331039367130279 0.759872300896724
"89" 9 0.33697255067612 0.764361345469423
"90" 9 0.320992412188213 0.7641490045492
"91" 10 0.300343023331207 0.660545497648597
"92" 10 0.308359254068462 0.693459091473944
"93" 10 0.30152090003096 0.67415215388422
"94" 10 0.311566714971911 0.692646901267586
"95" 10 0.307553315178574 0.671713234260716
"96" 10 0.315805192055714 0.671871740085785
"97" 10 0.322294388890782 0.691504209424549
"98" 10 0.302589757564234 0.699794813315322
"99" 10 0.30401208131694 0.677905480339567
"100" 10 0.309323379613514 0.6923025488425
"101" 11 0.281135482450009 0.778995692336027
"102" 11 0.287607510668367 0.756931054236213
"103" 11 0.280355020756903 0.759411113306635
"104" 11 0.283791176713399 0.747197018102334
"105" 11 0.294327725441058 0.770886230922039
"106" 11 0.274385479003301 0.75144987371306
"107" 11 0.29853253679028 0.762240285364537
"108" 11 0.302977193648576 0.764945929979033
"109" 11 0.300188592537707 0.783666033011149
"110" 11 0.296444246429774 0.763529715026435
"111" 12 0.265183006816758 0.687060345591095
"112" 12 0.26676157966003 0.670692396849484
"113" 12 0.266483150415222 0.691355044459918
"114" 12 0.269830772634602 0.683318727914176
"115" 12 0.269022871099608 0.69079455250473
"116" 12 0.266501030360035 0.681666788522074
"117" 12 0.27144949542867 0.675106456132481
"118" 12 0.268583183181284 0.676090297249466
"119" 12 0.255762828787547 0.675112557965346
"120" 12 0.271859252100601 0.666095053084766
"121" 13 0.308683703956124 0.766964794853515
"122" 13 0.31056060221273 0.768145765504398
"123" 13 0.316806435162076 0.7711002690383
"124" 13 0.308932305636364 0.764648082739598
"125" 13 0.324201522621212 0.793498661479525
"126" 13 0.315015230216781 0.775236845552812
"127" 13 0.309626200051416 0.744452401627115
"128" 13 0.303931822059856 0.769787776051713
"129" 13 0.305291674645444 0.758233664779701
"130" 13 0.313772771536221 0.780608673127164
"131" 14 0.284572889300084 0.675259091220574
"132" 14 0.279373841588512 0.669079492340684
"133" 14 0.281043269955147 0.66269871097358
"134" 14 0.293228796263834 0.676730525032735
"135" 14 0.300959620985685 0.661512756841994
"136" 14 0.286294684655229 0.666933305511128
"137" 14 0.306133399846576 0.695226305358791
"138" 14 0.305998825757861 0.713472685203581
"139" 14 0.28987293989814 0.658009331173624
"140" 14 0.291170276346166 0.680477637903483
"141" 15 0.268609566305388 0.668542323764874
"142" 15 0.288451089812677 0.687645039456533
"143" 15 0.290560539401848 0.680147883011236
"144" 15 0.277670120650943 0.638385023774225
"145" 15 0.290083564192282 0.684381490793271
"146" 15 0.295843858229523 0.689384382670819
"147" 15 0.289537840370566 0.693609055766986
"148" 15 0.291091900160239 0.682508447651192
"149" 15 0.285158432013634 0.638914078243303
"150" 15 0.302163558246099 0.697070029890311
"151" 16 0.288709434392797 0.680929765033284
"152" 16 0.287754603898685 0.679678623798698
"153" 16 0.26785626864329 0.667917392640279
"154" 16 0.275793372731365 0.661852056207917
"155" 16 0.278489036725382 0.671365283954935
"156" 16 0.275201938174779 0.655770775379794
"157" 16 0.280603328320085 0.67104893135646
"158" 16 0.275771455982971 0.676694157007759
"159" 16 0.27355904128752 0.649997688541286
"160" 16 0.275487114596115 0.670298704908235
"161" 17 0.281547066015219 0.797933686564069
"162" 17 0.279170796391653 0.791954233176493
"163" 17 0.289743480537669 0.770930584033212
"164" 17 0.267140507636172 0.735962452384264
"165" 17 0.286799450011466 0.816825550365989
"166" 17 0.264280272348488 0.766308923058613
"167" 17 0.277626745871799 0.74272037703423
"168" 17 0.276162934349684 0.793841275066309
"169" 17 0.280776738579996 0.772656881056837
"170" 17 0.281339806678493 0.788343384792412
"171" 18 0.267790687539656 0.706462348846699
"172" 18 0.267713430665022 0.673734024860074
"173" 18 0.265980440030495 0.683119920020404
"174" 18 0.268407495866605 0.688102685318135
"175" 18 0.273543996616491 0.696592251848268
"176" 18 0.263206092358411 0.681056663424115
"177" 18 0.271086714599 0.678099699332771
"178" 18 0.265658823731692 0.681949575953779
"179" 18 0.255076516943817 0.682174818368858
"180" 18 0.260572523004966 0.677957088568535
"181" 19 0.297571224462424 0.765761192671697
"182" 19 0.294500715726567 0.73186199742771
"183" 19 0.292272452547552 0.71960243799201
"184" 19 0.293633423693461 0.740581472459575
"185" 19 0.286854879093415 0.729181170210447
"186" 19 0.28229597020799 0.751888831127044
"187" 19 0.283189820636533 0.722963395542485
"188" 19 0.291858950877947 0.716127416547186
"189" 19 0.292474539448328 0.730186199563132
"190" 19 0.282584367949596 0.714847615631809
"191" 20 0.284461499536953 0.751179947455867
"192" 20 0.289318056300262 0.794419742048053
"193" 20 0.292504980770483 0.803634478359641
"194" 20 0.304611707782126 0.81111573926134
"195" 20 0.295536857127751 0.816398221234361
"196" 20 0.28872010832811 0.786891128206564
"197" 20 0.303027515321042 0.790997999108757
"198" 20 0.291505046050521 0.787442993195602
"199" 20 0.292923324063834 0.807131949265486
"200" 20 0.304629311173462 0.818597929002514
"201" 21 0.305836765017901 0.743654175884296
"202" 21 0.305157624698236 0.744397594135588
"203" 21 0.310919148320029 0.737927997612743
"204" 21 0.306066659081441 0.768095729825087
"205" 21 0.293472778742343 0.742134110436888
"206" 21 0.306507417504311 0.74494769012248
"207" 21 0.318860752953367 0.775516461928175
"208" 21 0.317827269953114 0.778661922234165
"209" 21 0.315712338854351 0.749176872908516
"210" 21 0.322134609734184 0.747162232033822
"211" 22 0.316318281360002 0.693051239804911
"212" 22 0.307896706475136 0.68761508691686
"213" 22 0.293022789324236 0.642439539777034
"214" 22 0.299285541267225 0.688794104108392
"215" 22 0.314931395669874 0.679783178468835
"216" 22 0.301073126891662 0.697519829320172
"217" 22 0.302568600781616 0.682802840276889
"218" 22 0.286991159456443 0.649386329764642
"219" 22 0.309182169576993 0.69543655999579
"220" 22 0.299966025092686 0.664085881295418
"221" 23 0.326125710706185 0.722475733183409
"222" 23 0.330940893179503 0.752401722328659
"223" 23 0.323785213722939 0.755257750488127
"224" 23 0.327957577470434 0.743495652835386
"225" 23 0.319510777449215 0.718641155882887
"226" 23 0.314524525951441 0.742602739396756
"227" 23 0.339835868690023 0.756668892799333
"228" 23 0.324085298166309 0.745289204049243
"229" 23 0.322359190233005 0.754932979730768
"230" 23 0.338873012432575 0.766293304442187
"231" 24 0.294223650279016 0.72099872359052
"232" 24 0.293621472867326 0.705764969517035
"233" 24 0.281307862331963 0.703966049841782
"234" 24 0.279098729848793 0.709619156363704
"235" 24 0.27575706483217 0.699344056727696
"236" 24 0.294967802933378 0.715992083115508
"237" 24 0.280440371132978 0.709175129990699
"238" 24 0.285285161476708 0.699942588257672
"239" 24 0.272040679246238 0.688182734460208
"240" 24 0.279011233424566 0.727364533972108
"241" 25 0.290891381012793 0.728699120477864
"242" 25 0.280839511040172 0.748272453635866
"243" 25 0.265814058265961 0.726589168058568
"244" 25 0.28466579521717 0.735187946831041
"245" 25 0.288133914674686 0.714506120247303
"246" 25 0.281838312477464 0.755431417000142
"247" 25 0.280158293183173 0.704261126683915
"248" 25 0.289103422352392 0.73108744935134
"249" 25 0.290681430131467 0.728292666577435
"250" 25 0.303674142981928 0.734758425191131
"251" 26 0.262823946133581 0.683264516199087
"252" 26 0.270058068645318 0.730389793401307
"253" 26 0.284405306470073 0.741454129794132
"254" 26 0.273965706872584 0.711127967030145
"255" 26 0.273377337195192 0.735765288668727
"256" 26 0.259968304602191 0.724231793182089
"257" 26 0.269025750876441 0.729405887418517
"258" 26 0.27434551693583 0.699089994485488
"259" 26 0.26243807600915 0.721041430018313
"260" 26 0.273872951565005 0.738918588557911
"261" 27 0.282394008479994 0.746123646013575
"262" 27 0.286764476329027 0.737707098578687
"263" 27 0.280718094276241 0.750052771650838
"264" 27 0.277569581799076 0.758835259373621
"265" 27 0.285624551062415 0.762513781040523
"266" 27 0.290751693033117 0.764162050259911
"267" 27 0.264733226994226 0.736719068176798
"268" 27 0.289411746550461 0.752315265265418
"269" 27 0.287363514794011 0.746158286855201
"270" 27 0.279458944332385 0.75480546336097
"271" 28 0.247472023135876 0.643878474357487
"272" 28 0.246288803905204 0.631438833577857
"273" 28 0.25948926272904 0.639264765909246
"274" 28 0.252036152311758 0.638423432078869
"275" 28 0.249258925343 0.648334114987633
"276" 28 0.240464253143951 0.636196930074806
"277" 28 0.245250852195258 0.609598816869104
"278" 28 0.245982583931445 0.637619692375226
"279" 28 0.248085490227546 0.620211563749682
"280" 28 0.257317082545874 0.663246358170862
"281" 29 0.311909837053814 0.743283671324441
"282" 29 0.305544422480068 0.758246096901231
"283" 29 0.302709710801039 0.732315499176011
"284" 29 0.2936687660497 0.711155155801585
"285" 29 0.295735865683221 0.73203638013878
"286" 29 0.288414326108493 0.739929956981582
"287" 29 0.308041170277362 0.748457919154035
"288" 29 0.303261929552441 0.715256288035498
"289" 29 0.318125896434238 0.751172690435583
"290" 29 0.318757493519798 0.736132741605261
"291" 30 0.287328238208096 0.728376870109877
"292" 30 0.288260037855457 0.729934720973976
"293" 30 0.271019348852937 0.72217521565524
"294" 30 0.270976417285971 0.707497549659212
"295" 30 0.277237679243824 0.727184644530197
"296" 30 0.266904862275812 0.707965306817823
"297" 30 0.285990750166132 0.724624939495075
"298" 30 0.28181832296417 0.699758417988678
"299" 30 0.272403677138444 0.713826786910429
"300" 30 0.284990230823419 0.70211275698261
"301" 31 0.253853094673257 0.69263709545481
"302" 31 0.249443846189292 0.714698839282458
"303" 31 0.241163448766923 0.680538971767216
"304" 31 0.255702885639314 0.707911936458849
"305" 31 0.249585532626084 0.705028467995907
"306" 31 0.253971183861086 0.695684741942486
"307" 31 0.231834071280096 0.665063090755201
"308" 31 0.229011383840196 0.690391722156365
"309" 31 0.255008427438313 0.716278985575803
"310" 31 0.251076612707593 0.677504823454396
"311" 32 0.264171663310279 0.736351464204294
"312" 32 0.273074176211661 0.747351458340231
"313" 32 0.279365540902561 0.730532189618418
"314" 32 0.271249744428217 0.755314317241875
"315" 32 0.274255723833702 0.739863646926398
"316" 32 0.272123400688104 0.737276068438428
"317" 32 0.274262121644336 0.762749733338306
"318" 32 0.260462815093726 0.731067941584091
"319" 32 0.259155768718745 0.738373805635281
"320" 32 0.265562571373314 0.757582594548742
"321" 33 0.314390379208091 0.732237942688753
"322" 33 0.294142630832032 0.727863383892302
"323" 33 0.309349044109695 0.720970666582628
"324" 33 0.313292830157174 0.738775511228108
"325" 33 0.296749087923225 0.708691454896301
"326" 33 0.308668929324359 0.732193243083166
"327" 33 0.316706027145124 0.726201979660616
"328" 33 0.301160797220743 0.717203106162736
"329" 33 0.307900094492468 0.72483756818449
"330" 33 0.299001447604423 0.713217090740877
"331" 34 0.267073523866118 0.665462694403312
"332" 34 0.26479526088479 0.664499631093513
"333" 34 0.261114891901875 0.642336921516718
"334" 34 0.241957971432741 0.656095415716878
"335" 34 0.245571399631175 0.668398788626995
"336" 34 0.264364629523368 0.684190928359188
"337" 34 0.262517765021401 0.676725033563212
"338" 34 0.270774477422845 0.693945275387604
"339" 34 0.262269156850907 0.665716442086302
"340" 34 0.270727448388395 0.657389780322375
"341" 35 0.276334743004431 0.720539841127925
"342" 35 0.256928093408551 0.688533693891918
"343" 35 0.253781170866428 0.694909604889575
"344" 35 0.268135072368126 0.688488098342542
"345" 35 0.248506049567558 0.694079119298735
"346" 35 0.264360538379453 0.737625083817552
"347" 35 0.261149837959794 0.686223230904174
"348" 35 0.266816354575056 0.699202203282046
"349" 35 0.260433080799132 0.688505502105038
"350" 35 0.24999663278573 0.685475309403332
"351" 36 0.292557028277915 0.72891791204446
"352" 36 0.294555924136114 0.724176661405677
"353" 36 0.285542574499927 0.728015502557
"354" 36 0.277906169529052 0.737327370902678
"355" 36 0.289768189324498 0.725585406994983
"356" 36 0.282963303009617 0.738330739080823
"357" 36 0.286453335460291 0.735580020202567
"358" 36 0.288068589187949 0.722185827560585
"359" 36 0.276753581203213 0.717426339588072
"360" 36 0.291883742724427 0.765226928781455
"361" 37 0.301924891031336 0.754892539192467
"362" 37 0.299316342307963 0.735191663701716
"363" 37 0.305518407493218 0.765165681224977
"364" 37 0.301181677730859 0.712618630841451
"365" 37 0.304542504237739 0.746141951083165
"366" 37 0.29219762523225 0.734255981218365
"367" 37 0.301761877658633 0.728411046858887
"368" 37 0.290536970396751 0.738795491402635
"369" 37 0.284259257740796 0.713180283657739
"370" 37 0.314959399774886 0.732421446162039
"371" 38 0.266004794733018 0.679444676056683
"372" 38 0.270360962581312 0.689569718700112
"373" 38 0.262352489346223 0.710129154497773
"374" 38 0.260281403253915 0.700458582915847
"375" 38 0.262118147186519 0.712064572367532
"376" 38 0.247066294275142 0.673612141918263
"377" 38 0.268682951788614 0.703602109684245
"378" 38 0.264365509972857 0.705971444183076
"379" 38 0.282697479735338 0.719381062369286
"380" 38 0.266461241135168 0.686369898370424
"381" 39 0.266679390532269 0.653995405843665
"382" 39 0.281744940800511 0.672663986970891
"383" 39 0.279299894666012 0.662456789179488
"384" 39 0.275883645810001 0.662205474934581
"385" 39 0.269526915702886 0.668853983995732
"386" 39 0.271240999000421 0.650632086587776
"387" 39 0.27385476787184 0.641007800229509
"388" 39 0.277424158680595 0.648575603233172
"389" 39 0.282306567339453 0.659365442238494
"390" 39 0.268453134976629 0.653435309980805
"391" 40 0.286548841709537 0.76328020117832
"392" 40 0.298753593946515 0.766613829971151
"393" 40 0.286699010179281 0.780449824991075
"394" 40 0.295170815017865 0.776451537764368
"395" 40 0.284949459954165 0.76960729293188
"396" 40 0.292973174369385 0.746458842963393
"397" 40 0.300534285031658 0.762827285189932
"398" 40 0.314955067771819 0.779226060428397
"399" 40 0.301277382754039 0.747446014355932
"400" 40 0.297631387000869 0.775953482725208
"401" 41 0.338368552315635 0.764982879780464
"402" 41 0.336584577645143 0.741932458477627
"403" 41 0.328533897425545 0.727039152785804
"404" 41 0.329335786228967 0.745958475662088
"405" 41 0.341645507062742 0.741676482167595
"406" 41 0.339121917795988 0.742801899233421
"407" 41 0.336632240567541 0.727945770211978
"408" 41 0.334078146898332 0.751797626881417
"409" 41 0.337290179940611 0.724080403945646
"410" 41 0.337913323527654 0.763361090095133
"411" 42 0.313911356873175 0.745568999911719
"412" 42 0.305993340737763 0.747796834616558
"413" 42 0.30823286857967 0.739959167654359
"414" 42 0.309761170107624 0.738863871515779
"415" 42 0.31659548446548 0.755235454346436
"416" 42 0.299794270981325 0.741189678035707
"417" 42 0.308387320393721 0.73284092281716
"418" 42 0.298853401857729 0.719266344887236
"419" 42 0.288951836005146 0.705084334989221
"420" 42 0.297162748832799 0.733025047759501
"421" 43 0.311287418902529 0.772549246893719
"422" 43 0.291212457406904 0.725420450468492
"423" 43 0.310557665961353 0.767828696520501
"424" 43 0.319240768280463 0.769315471103789
"425" 43 0.316800589025694 0.756410007652245
"426" 43 0.304791416782468 0.75995323969488
"427" 43 0.299011840242186 0.733351742912184
"428" 43 0.301690606514006 0.76523438542859
"429" 43 0.292074615434141 0.738966473547805
"430" 43 0.288469749798415 0.733906200702617
"431" 44 0.250311314221628 0.734583595476099
"432" 44 0.25365104528131 0.746922604150388
"433" 44 0.251538114109887 0.743819759963171
"434" 44 0.254927004055232 0.723390168920169
"435" 44 0.26603072370769 0.746408827972639
"436" 44 0.258500698153977 0.710926468129226
"437" 44 0.26204133117497 0.759704887163374
"438" 44 0.262045996029332 0.739869607942591
"439" 44 0.251693730851059 0.739145905572702
"440" 44 0.26346808619173 0.740258120032147
"441" 45 0.295760842894498 0.752993087435692
"442" 45 0.291023837027235 0.724952277763997
"443" 45 0.296704653690653 0.716970689656066
"444" 45 0.295920545942618 0.744473161155214
"445" 45 0.310756024326718 0.734671521396618
"446" 45 0.293299568912059 0.744281854751259
"447" 45 0.296993182849104 0.761393210613186
"448" 45 0.295889315748361 0.744342620273372
"449" 45 0.290012415002839 0.740657821121808
"450" 45 0.31284300011129 0.759016672769035
"451" 46 0.291267074636168 0.699012571022471
"452" 46 0.297122051031729 0.679291031907724
"453" 46 0.299722388608641 0.705758781502634
"454" 46 0.275394047513062 0.685566630300724
"455" 46 0.285844177082553 0.67822365332786
"456" 46 0.289172130026073 0.695566114577657
"457" 46 0.29217848386415 0.681716737673633
"458" 46 0.289990021226723 0.676992825865087
"459" 46 0.27735661167 0.689192415391988
"460" 46 0.299204508196562 0.695541918780212
"461" 47 0.317638138186695 0.829742538998407
"462" 47 0.290994569701046 0.817991642560534
"463" 47 0.306080665030247 0.824195526635307
"464" 47 0.30634553026653 0.813092917578069
"465" 47 0.301210064387672 0.79631327155893
"466" 47 0.304972128040185 0.795378191977318
"467" 47 0.309720782226162 0.800491405559917
"468" 47 0.313866125596523 0.815706561138113
"469" 47 0.308570065423859 0.804533513157944
"470" 47 0.30587302103778 0.823838943497074
"471" 48 0.293687871865043 0.794675835717522
"472" 48 0.286854258427034 0.783260401117187
"473" 48 0.300770903930614 0.755558248851493
"474" 48 0.304910424539025 0.782232741828077
"475" 48 0.294580274467445 0.756282225709542
"476" 48 0.294379495971023 0.771741797578561
"477" 48 0.289810634957261 0.793003406213714
"478" 48 0.290433108538699 0.775793486463066
"479" 48 0.301129957122579 0.777527822551421
"480" 48 0.288988171744184 0.746728908661893
"481" 49 0.288027244922091 0.752098098646835
"482" 49 0.292948784701262 0.720586832734159
"483" 49 0.292410747721978 0.779176459996921
"484" 49 0.287989997423485 0.732725107504609
"485" 49 0.292702779654753 0.774420324310457
"486" 49 0.290316405320347 0.733838519562306
"487" 49 0.282004263751329 0.73433333568725
"488" 49 0.280153737669753 0.714304737611636
"489" 49 0.28200234092458 0.761998749004498
"490" 49 0.287908295682802 0.761583764344739
"491" 50 0.302740161395792 0.739132273448324
"492" 50 0.288530711142085 0.725604778957859
"493" 50 0.286400202942291 0.736101791714716
"494" 50 0.29329223210639 0.738585835582151
"495" 50 0.298098093123694 0.722084433223679
"496" 50 0.281521858026108 0.724660719444584
"497" 50 0.303096120732047 0.761434270896046
"498" 50 0.298280924254486 0.721723057309832
"499" 50 0.292834369488146 0.728428102015892
"500" 50 0.297576674348415 0.718326221828253
"501" 51 0.328206056575067 0.762277373673966
"502" 51 0.301301419885169 0.748511869519732
"503" 51 0.325427367946487 0.767734230936332
"504" 51 0.312697808754855 0.766866020163744
"505" 51 0.314022709226017 0.766664183972578
"506" 51 0.307604054780615 0.758773923579537
"507" 51 0.305328954596247 0.75633637384233
"508" 51 0.312286094808661 0.757950475243119
"509" 51 0.306151148154523 0.752124101954129
"510" 51 0.309297498258803 0.771499312199941
"511" 52 0.263010218740692 0.753525603982877
"512" 52 0.270232593087177 0.7712648291931
"513" 52 0.264321200297072 0.774234034341877
"514" 52 0.270205996311506 0.761049158172278
"515" 52 0.258115168003532 0.761763735827634
"516" 52 0.266635511615917 0.764437690539963
"517" 52 0.271697032600616 0.754250285925651
"518" 52 0.285083041605447 0.77439949374917
"519" 52 0.257039706397885 0.74448925396336
"520" 52 0.278569751911423 0.755408184375834
"521" 53 0.272528961853124 0.706769569778729
"522" 53 0.292707627725636 0.715022363975046
"523" 53 0.28628843887178 0.703137781175723
"524" 53 0.281213168977258 0.684604845469498
"525" 53 0.28390031305261 0.719749564480163
"526" 53 0.287072533368485 0.666469560271669
"527" 53 0.291112152168323 0.714250831361477
"528" 53 0.290985466571406 0.71080463806599
"529" 53 0.279928426608786 0.678505492753945
"530" 53 0.286791902597723 0.665526212136662
"531" 54 0.3007365337902 0.775879891274257
"532" 54 0.278197652719058 0.753934993736274
"533" 54 0.299231952195564 0.762299031286491
"534" 54 0.281905989771755 0.74374513172935
"535" 54 0.283348499243161 0.778537305633441
"536" 54 0.288930226705532 0.759208531078289
"537" 54 0.283348931649094 0.733270214508806
"538" 54 0.294040092045613 0.744393356966857
"539" 54 0.291643321551763 0.788980353378414
"540" 54 0.276246071382964 0.769795274413
"541" 55 0.273248808643813 0.693318809842164
"542" 55 0.288886880896599 0.712842822088996
"543" 55 0.28641548516709 0.704124526269183
"544" 55 0.281964518471596 0.685842194380444
"545" 55 0.276903125956861 0.688742192492496
"546" 55 0.280551130006173 0.676262016296551
"547" 55 0.279681448592981 0.704765019628447
"548" 55 0.283822007352693 0.66308811440521
"549" 55 0.285438771811566 0.697358836967055
"550" 55 0.270785060108212 0.700002440778505
"551" 56 0.296712213343413 0.780698928382511
"552" 56 0.296257081757699 0.73395611657124
"553" 56 0.293779093892985 0.748925504114515
"554" 56 0.305482400041739 0.738718219934751
"555" 56 0.298122453957439 0.749163229376171
"556" 56 0.296559176542037 0.757597931577479
"557" 56 0.294740655426148 0.730583405882504
"558" 56 0.303623059684081 0.742431472255951
"559" 56 0.287073335625348 0.740602496255258
"560" 56 0.300623931322982 0.734932498474965
"561" 57 0.254512552758641 0.675973220330065
"562" 57 0.255985104902768 0.653659396022667
"563" 57 0.238746378200565 0.664308427237801
"564" 57 0.250996171176492 0.661578532444512
"565" 57 0.246999118670721 0.657212010318403
"566" 57 0.247917236240524 0.64422256880113
"567" 57 0.232930933832503 0.656951084242047
"568" 57 0.257679096419399 0.65241682201178
"569" 57 0.250244067894828 0.655235339642109
"570" 57 0.252148651228188 0.656305190795615
"571" 58 0.309004814045085 0.772095146954513
"572" 58 0.31343577289483 0.777435946981038
"573" 58 0.315695405274762 0.779212215812551
"574" 58 0.294920301620738 0.765392850181596
"575" 58 0.31212342717322 0.785465027130426
"576" 58 0.309469280645125 0.749784550874955
"577" 58 0.31431632690735 0.762508256363864
"578" 58 0.324595365718924 0.773816013888152
"579" 58 0.304704565137933 0.737594768156561
"580" 58 0.294976597433393 0.726424664435652
"581" 59 0.284875077304114 0.759776348126713
"582" 59 0.281294682789173 0.767353019237359
"583" 59 0.28003760064761 0.776278968609786
"584" 59 0.281533803948501 0.790784045290439
"585" 59 0.267350850515098 0.740277374174171
"586" 59 0.279217584797277 0.763199391822109
"587" 59 0.27112619903472 0.750088869250933
"588" 59 0.27361046194703 0.766410927105746
"589" 59 0.272917993796636 0.743307685804819
"590" 59 0.273218237829538 0.762865330227628
"591" 60 0.290088545896828 0.740689473622122
"592" 60 0.299708131706103 0.759493056307306
"593" 60 0.296028245440117 0.7474822138869
"594" 60 0.290639939592355 0.740784784427059
"595" 60 0.291194367836659 0.739580768660498
"596" 60 0.284937556243238 0.769239933330874
"597" 60 0.290177005698307 0.750741573416275
"598" 60 0.276530891630897 0.74199227145627
"599" 60 0.28774771662778 0.744833943356928
"600" 60 0.299069546144624 0.746402326541938
"601" 61 0.274615358656352 0.758855674232153
"602" 61 0.280004311880629 0.724500992047996
"603" 61 0.279254208867501 0.784821692497396
"604" 61 0.267706580786881 0.731097087534538
"605" 61 0.272448956304334 0.741930417253383
"606" 61 0.284268665246381 0.743417298623519
"607" 61 0.272433692451617 0.755600754396061
"608" 61 0.272661745333988 0.76090069365455
"609" 61 0.266551107777233 0.770255581471366
"610" 61 0.269840947310242 0.747484410436362
"611" 62 0.293929195074387 0.706299416308274
"612" 62 0.296297818351595 0.6939849260781
"613" 62 0.288741308275525 0.704920290196122
"614" 62 0.301426180898221 0.71488401366975
"615" 62 0.3002232625291 0.69769004149655
"616" 62 0.296340963524675 0.711537095189861
"617" 62 0.30191710471087 0.698047005870744
"618" 62 0.296785584326558 0.707104292143224
"619" 62 0.300820578707911 0.717161534346199
"620" 62 0.294962024065818 0.723568207967019
"621" 63 0.333603432098224 0.710057571981763
"622" 63 0.317595896988444 0.673935742152627
"623" 63 0.326757588648891 0.720013965484414
"624" 63 0.324862019284035 0.725941876252787
"625" 63 0.323038351256527 0.716611509408548
"626" 63 0.326900896650196 0.709870220291501
"627" 63 0.321232563948672 0.687868709815027
"628" 63 0.322065885285455 0.714315503430255
"629" 63 0.329420558146377 0.676209848242302
"630" 63 0.318122271660097 0.68924457381462
"631" 64 0.299047968229325 0.760325110967288
"632" 64 0.313382216625904 0.794158760442961
"633" 64 0.306205935243827 0.79102876609262
"634" 64 0.300827213309363 0.769537274809244
"635" 64 0.317843064750226 0.769557046039993
